altura_vert,comprimento_total,numero_de_folhas,MAPE Altura Vert.,MAPE Compr Total,MAPE Diametro,MAPE Area,MAPE Nro Folhas,MAPE total,imagens
1.0,0.96,0.955,2.2629106293989247,7.8203078167777935,18.477160094807157,4.449234077180943,10.258241758241757,8.653570875281316,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.960_folhas_0.955
1.0,0.92,0.955,2.2629106293989247,7.832388167339108,18.477160094807157,4.449234077180943,10.258241758241757,8.655986945393577,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.920_folhas_0.955
1.021,0.944,0.9,1.6977975677695885,7.485263811846588,18.477160094807157,4.449234077180943,12.230824730824729,8.868056056485802,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.944_folhas_0.900
1.012,0.944,0.9,1.715246389850397,7.485263811846588,18.477160094807157,4.449234077180943,12.230824730824729,8.871545820901963,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.944_folhas_0.900
1.03,0.944,0.9,1.856175102338551,7.485263811846588,18.477160094807157,4.449234077180943,12.230824730824729,8.899731563399595,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.944_folhas_0.900
1.021,1.0,0.955,1.6977975677695885,9.786501679781868,18.477160094807157,4.449234077180943,10.258241758241757,8.933787035556263,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_1.000_folhas_0.955
1.021,0.96,0.9,1.6977975677695885,7.8203078167777935,18.477160094807157,4.449234077180943,12.230824730824729,8.935064857472042,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.960_folhas_0.900
1.012,1.0,0.955,1.715246389850397,9.786501679781868,18.477160094807157,4.449234077180943,10.258241758241757,8.937276799972425,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_1.000_folhas_0.955
1.021,0.92,0.9,1.6977975677695885,7.832388167339108,18.477160094807157,4.449234077180943,12.230824730824729,8.937480927584305,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.920_folhas_0.900
1.012,0.96,0.9,1.715246389850397,7.8203078167777935,18.477160094807157,4.449234077180943,12.230824730824729,8.938554621888205,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.960_folhas_0.900
1.012,0.92,0.9,1.715246389850397,7.832388167339108,18.477160094807157,4.449234077180943,12.230824730824729,8.940970692000466,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.920_folhas_0.900
1.03,1.0,0.955,1.856175102338551,9.786501679781868,18.477160094807157,4.449234077180943,10.258241758241757,8.965462542470055,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_1.000_folhas_0.955
1.03,0.96,0.9,1.856175102338551,7.8203078167777935,18.477160094807157,4.449234077180943,12.230824730824729,8.966740364385835,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.960_folhas_0.900
1.03,0.92,0.9,1.856175102338551,7.832388167339108,18.477160094807157,4.449234077180943,12.230824730824729,8.969156434498098,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.920_folhas_0.900
1.021,0.944,1.0,1.6977975677695885,7.485263811846588,18.477160094807157,4.449234077180943,12.741758241758241,8.970242758672503,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.944_folhas_1.000
1.012,0.944,1.0,1.715246389850397,7.485263811846588,18.477160094807157,4.449234077180943,12.741758241758241,8.973732523088666,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.944_folhas_1.000
1.0,0.944,0.9,2.2629106293989247,7.485263811846588,18.477160094807157,4.449234077180943,12.230824730824729,8.98107866881167,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.944_folhas_0.900
1.03,0.944,1.0,1.856175102338551,7.485263811846588,18.477160094807157,4.449234077180943,12.741758241758241,9.001918265586296,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.944_folhas_1.000
1.021,0.96,1.0,1.6977975677695885,7.8203078167777935,18.477160094807157,4.449234077180943,12.741758241758241,9.037251559658745,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.960_folhas_1.000
1.021,0.92,1.0,1.6977975677695885,7.832388167339108,18.477160094807157,4.449234077180943,12.741758241758241,9.039667629771007,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.920_folhas_1.000
1.012,0.96,1.0,1.715246389850397,7.8203078167777935,18.477160094807157,4.449234077180943,12.741758241758241,9.040741324074906,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.960_folhas_1.000
1.012,0.92,1.0,1.715246389850397,7.832388167339108,18.477160094807157,4.449234077180943,12.741758241758241,9.043157394187169,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.920_folhas_1.000
1.0,1.0,0.955,2.2629106293989247,9.786501679781868,18.477160094807157,4.449234077180943,10.258241758241757,9.04680964788213,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_1.000_folhas_0.955
1.0,0.96,0.9,2.2629106293989247,7.8203078167777935,18.477160094807157,4.449234077180943,12.230824730824729,9.04808746979791,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.960_folhas_0.900
1.0,0.92,0.9,2.2629106293989247,7.832388167339108,18.477160094807157,4.449234077180943,12.230824730824729,9.05050353991017,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.920_folhas_0.900
1.03,0.96,1.0,1.856175102338551,7.8203078167777935,18.477160094807157,4.449234077180943,12.741758241758241,9.068927066572538,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.960_folhas_1.000
1.03,0.92,1.0,1.856175102338551,7.832388167339108,18.477160094807157,4.449234077180943,12.741758241758241,9.0713431366848,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.920_folhas_1.000
1.0,0.944,1.0,2.2629106293989247,7.485263811846588,18.477160094807157,4.449234077180943,12.741758241758241,9.083265370998372,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.944_folhas_1.000
1.0,0.96,1.0,2.2629106293989247,7.8203078167777935,18.477160094807157,4.449234077180943,12.741758241758241,9.150274171984613,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.960_folhas_1.000
1.0,0.92,1.0,2.2629106293989247,7.832388167339108,18.477160094807157,4.449234077180943,12.741758241758241,9.152690242096874,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.920_folhas_1.000
1.021,1.0,0.9,1.6977975677695885,9.786501679781868,18.477160094807157,4.449234077180943,12.230824730824729,9.328303630072856,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_1.000_folhas_0.900
1.012,1.0,0.9,1.715246389850397,9.786501679781868,18.477160094807157,4.449234077180943,12.230824730824729,9.331793394489019,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_1.000_folhas_0.900
1.03,1.0,0.9,1.856175102338551,9.786501679781868,18.477160094807157,4.449234077180943,12.230824730824729,9.359979136986649,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_1.000_folhas_0.900
1.021,1.0,1.0,1.6977975677695885,9.786501679781868,18.477160094807157,4.449234077180943,12.741758241758241,9.43049033225956,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_1.000_folhas_1.000
1.012,1.0,1.0,1.715246389850397,9.786501679781868,18.477160094807157,4.449234077180943,12.741758241758241,9.433980096675722,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_1.000_folhas_1.000
1.0,1.0,0.9,2.2629106293989247,9.786501679781868,18.477160094807157,4.449234077180943,12.230824730824729,9.441326242398723,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_1.000_folhas_0.900
1.03,1.0,1.0,1.856175102338551,9.786501679781868,18.477160094807157,4.449234077180943,12.741758241758241,9.462165839173352,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_1.000_folhas_1.000
1.021,0.944,1.05,1.6977975677695885,7.485263811846588,18.477160094807157,4.449234077180943,15.365134865134866,9.49491808334783,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.944_folhas_1.050
1.012,0.944,1.05,1.715246389850397,7.485263811846588,18.477160094807157,4.449234077180943,15.365134865134866,9.49840784776399,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.944_folhas_1.050
1.03,0.944,1.05,1.856175102338551,7.485263811846588,18.477160094807157,4.449234077180943,15.365134865134866,9.526593590261621,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.944_folhas_1.050
1.0,1.0,1.0,2.2629106293989247,9.786501679781868,18.477160094807157,4.449234077180943,12.741758241758241,9.543512944585427,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_1.000_folhas_1.000
1.021,0.96,1.05,1.6977975677695885,7.8203078167777935,18.477160094807157,4.449234077180943,15.365134865134866,9.56192688433407,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.960_folhas_1.050
1.021,0.92,1.05,1.6977975677695885,7.832388167339108,18.477160094807157,4.449234077180943,15.365134865134866,9.564342954446332,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_0.920_folhas_1.050
1.012,0.96,1.05,1.715246389850397,7.8203078167777935,18.477160094807157,4.449234077180943,15.365134865134866,9.565416648750233,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.960_folhas_1.050
1.012,0.92,1.05,1.715246389850397,7.832388167339108,18.477160094807157,4.449234077180943,15.365134865134866,9.567832718862494,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_0.920_folhas_1.050
1.03,0.96,1.05,1.856175102338551,7.8203078167777935,18.477160094807157,4.449234077180943,15.365134865134866,9.593602391247861,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.960_folhas_1.050
1.03,0.92,1.05,1.856175102338551,7.832388167339108,18.477160094807157,4.449234077180943,15.365134865134866,9.596018461360126,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_0.920_folhas_1.050
1.0,0.944,1.05,2.2629106293989247,7.485263811846588,18.477160094807157,4.449234077180943,15.365134865134866,9.607940695673696,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.944_folhas_1.050
1.0,0.96,1.05,2.2629106293989247,7.8203078167777935,18.477160094807157,4.449234077180943,15.365134865134866,9.674949496659938,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.960_folhas_1.050
1.0,0.92,1.05,2.2629106293989247,7.832388167339108,18.477160094807157,4.449234077180943,15.365134865134866,9.677365566772199,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_0.920_folhas_1.050
1.021,1.0,1.05,1.6977975677695885,9.786501679781868,18.477160094807157,4.449234077180943,15.365134865134866,9.955165656934884,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.021_compr_1.000_folhas_1.050
1.012,1.0,1.05,1.715246389850397,9.786501679781868,18.477160094807157,4.449234077180943,15.365134865134866,9.958655421351045,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.012_compr_1.000_folhas_1.050
1.03,1.0,1.05,1.856175102338551,9.786501679781868,18.477160094807157,4.449234077180943,15.365134865134866,9.986841163848677,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.030_compr_1.000_folhas_1.050
1.0,1.0,1.05,2.2629106293989247,9.786501679781868,18.477160094807157,4.449234077180943,15.365134865134866,10.06818826926075,D:/Visao/Projeto1/Guido/analise_parametros\altura_1.000_compr_1.000_folhas_1.050
