MAPE,caule_dx_frac_w,dup_dist_frac_h,grupo_dist_cap_h,idx,imagem,predicoes,stem_frag_w_frac,stem_narrow_w_frac
14.76134976134976,0.008,0.05,0.085,59,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0059.png,"[13, 11, 4, 15, 12, 15, 11, 19, 17, 4]",0.018,0.025
14.769286269286269,0.008,0.015,0.1,15,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0015.png,"[13, 10, 4, 14, 12, 17, 10, 18, 16, 4]",0.026,0.02
14.769286269286269,0.008,0.025,0.1,18,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0018.png,"[13, 10, 4, 14, 12, 17, 10, 18, 16, 4]",0.026,0.02
14.769286269286269,0.008,0.015,0.1,63,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0063.png,"[13, 10, 4, 14, 12, 17, 10, 18, 16, 4]",0.026,0.025
14.888333888333888,0.008,0.015,0.085,26,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0026.png,"[14, 10, 4, 14, 12, 17, 10, 18, 15, 4]",0.032,0.02
14.888333888333888,0.008,0.025,0.085,29,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0029.png,"[14, 10, 4, 14, 12, 17, 10, 18, 15, 4]",0.032,0.02
14.888333888333888,0.008,0.015,0.085,74,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0074.png,"[14, 10, 4, 14, 12, 17, 10, 18, 15, 4]",0.032,0.025
14.935952935952933,0.008,0.025,0.085,65,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0065.png,"[14, 10, 4, 14, 12, 16, 10, 18, 16, 4]",0.026,0.025
15.248473748473748,0.008,0.015,0.085,158,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0158.png,"[14, 9, 4, 13, 11, 17, 10, 18, 15, 4]",0.026,0.035
15.248473748473748,0.008,0.015,0.085,170,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0170.png,"[14, 9, 4, 13, 11, 17, 10, 18, 15, 4]",0.032,0.035
15.248473748473748,0.008,0.015,0.085,206,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0206.png,"[14, 9, 4, 13, 11, 17, 10, 18, 15, 4]",0.026,0.04
15.248473748473748,0.008,0.015,0.085,218,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0218.png,"[14, 9, 4, 13, 11, 17, 10, 18, 15, 4]",0.032,0.04
15.316294816294818,0.008,0.035,0.085,104,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0104.png,"[13, 10, 4, 14, 12, 15, 11, 19, 16, 4]",0.018,0.03
15.316294816294818,0.008,0.05,0.085,107,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0107.png,"[13, 10, 4, 14, 12, 15, 11, 19, 16, 4]",0.018,0.03
15.324231324231324,0.008,0.015,0.1,111,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0111.png,"[13, 9, 4, 13, 12, 17, 10, 18, 15, 4]",0.026,0.03
15.324231324231324,0.008,0.015,0.1,123,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0123.png,"[13, 9, 4, 13, 12, 17, 10, 18, 15, 4]",0.032,0.03
15.49089799089799,0.008,0.025,0.085,113,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0113.png,"[14, 9, 4, 13, 12, 16, 10, 18, 15, 4]",0.026,0.03
